event_uid,event_name,event_date,snapshot_kind,requested_snapshot,actual_snapshot,event_start_utc,api_event_id,commence_time,fighter_a,fighter_b,book_key,book_title,book_last_update,market_last_update,odds_a,odds_b,response_sha256
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,draftkings,DraftKings,2022-01-11T23:45:15Z,2022-01-11T23:45:15Z,-105,-115,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,sugarhouse,SugarHouse,2022-01-11T23:45:19Z,2022-01-11T23:45:19Z,-105,-118,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,twinspires,TwinSpires,2022-01-11T23:45:16Z,2022-01-11T23:45:16Z,-105,-118,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,betrivers,BetRivers,2022-01-11T23:46:54Z,2022-01-11T23:46:54Z,-105,-118,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,barstool,Barstool Sportsbook,2022-01-11T23:45:15Z,2022-01-11T23:45:15Z,-105,-118,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,wynnbet,WynnBET,2022-01-11T23:46:52Z,2022-01-11T23:46:52Z,-105,-115,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,fanduel,FanDuel,2022-01-11T23:46:48Z,2022-01-11T23:46:48Z,100,-122,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,unibet,Unibet,2022-01-11T23:43:54Z,2022-01-11T23:43:54Z,-104,-118,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,discovery_72h,2022-01-12T00:00:00+00:00,2022-01-11 23:55:00+00:00,2022-01-15T23:15:00+00:00,97507cf7f8d795f173a1aedd44d61188,2022-01-15T23:15:00Z,Ramiz Brahimaj,Court McGee,betmgm,BetMGM,2022-01-11T23:47:56Z,2022-01-11T23:47:56Z,100,-120,7420401bc004ea4b7af91e5d9624a3765f09b059271f210b81663de472667e27
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,betfair,Betfair,2022-01-14T23:06:31Z,2022-01-14T23:06:31Z,158,-185,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,mybookieag,MyBookie.ag,2022-01-14T23:08:27Z,2022-01-14T23:08:27Z,155,-189,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,betonlineag,BetOnline.ag,2022-01-14T23:08:33Z,2022-01-14T23:08:33Z,154,-182,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,williamhill_us,William Hill (US),2022-01-14T23:06:48Z,2022-01-14T23:06:48Z,160,-189,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,draftkings,DraftKings,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,155,-179,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,sugarhouse,SugarHouse,2022-01-14T23:06:54Z,2022-01-14T23:06:54Z,170,-213,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,betrivers,BetRivers,2022-01-14T23:07:25Z,2022-01-14T23:07:25Z,170,-213,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,fanduel,FanDuel,2022-01-14T23:08:06Z,2022-01-14T23:08:06Z,168,-200,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,wynnbet,WynnBET,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,160,-189,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,unibet,Unibet,2022-01-14T23:04:09Z,2022-01-14T23:04:09Z,170,-213,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,7bafa23004e975af9404a31be0438123,2022-01-15T22:00:00Z,Dakota Bush,Viacheslav Borshchev,bovada,Bovada,2022-01-14T23:04:45Z,2022-01-14T23:04:45Z,160,-200,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,draftkings,DraftKings,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,135,-154,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,unibet,Unibet,2022-01-14T23:04:09Z,2022-01-14T23:04:09Z,120,-149,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,betfair,Betfair,2022-01-14T23:06:31Z,2022-01-14T23:06:31Z,144,-159,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,mybookieag,MyBookie.ag,2022-01-14T23:08:27Z,2022-01-14T23:08:27Z,115,-145,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,betonlineag,BetOnline.ag,2022-01-14T23:08:33Z,2022-01-14T23:08:33Z,137,-159,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,williamhill_us,William Hill (US),2022-01-14T23:06:48Z,2022-01-14T23:06:48Z,135,-161,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,sugarhouse,SugarHouse,2022-01-14T23:06:54Z,2022-01-14T23:06:54Z,120,-149,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,betrivers,BetRivers,2022-01-14T23:07:25Z,2022-01-14T23:07:25Z,120,-149,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,fanduel,FanDuel,2022-01-14T23:08:06Z,2022-01-14T23:08:06Z,124,-147,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,bovada,Bovada,2022-01-14T23:04:45Z,2022-01-14T23:04:45Z,126,-149,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,a95399544a15275e65ac0df8072cb80a,2022-01-15T22:00:00Z,Jamie Pickett,Joseph Holmes,wynnbet,WynnBET,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,130,-149,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,betfair,Betfair,2022-01-14T23:06:31Z,2022-01-14T23:06:31Z,-147,130,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,betonlineag,BetOnline.ag,2022-01-14T23:08:33Z,2022-01-14T23:08:33Z,-141,120,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,draftkings,DraftKings,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,-141,120,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,twinspires,TwinSpires,2022-01-14T23:06:56Z,2022-01-14T23:06:56Z,-137,110,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,sugarhouse,SugarHouse,2022-01-14T23:06:54Z,2022-01-14T23:06:54Z,-137,110,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,betrivers,BetRivers,2022-01-14T23:07:25Z,2022-01-14T23:07:25Z,-137,110,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,fanduel,FanDuel,2022-01-14T23:08:06Z,2022-01-14T23:08:06Z,-133,114,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,wynnbet,WynnBET,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,-135,115,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,bovada,Bovada,2022-01-14T23:04:45Z,2022-01-14T23:04:45Z,-141,115,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,unibet,Unibet,2022-01-14T23:04:09Z,2022-01-14T23:04:09Z,-137,110,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,mybookieag,MyBookie.ag,2022-01-14T23:08:27Z,2022-01-14T23:08:27Z,-135,105,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,williamhill_us,William Hill (US),2022-01-14T23:06:48Z,2022-01-14T23:06:48Z,-141,120,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,barstool,Barstool Sportsbook,2022-01-14T23:06:56Z,2022-01-14T23:06:56Z,-137,110,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,f7dc22b4f1b7b3a11773744e44615955,2022-01-16T00:00:00Z,Joanderson Brito,Bill Algeo,betmgm,BetMGM,2022-01-14T23:04:44Z,2022-01-14T23:04:44Z,-135,110,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,betfair,Betfair,2022-01-14T23:06:31Z,2022-01-14T23:06:31Z,-213,200,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,mybookieag,MyBookie.ag,2022-01-14T23:08:27Z,2022-01-14T23:08:27Z,-244,205,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,betonlineag,BetOnline.ag,2022-01-14T23:08:33Z,2022-01-14T23:08:33Z,-238,200,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,williamhill_us,William Hill (US),2022-01-14T23:06:48Z,2022-01-14T23:06:48Z,-238,200,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,draftkings,DraftKings,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,-238,195,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,sugarhouse,SugarHouse,2022-01-14T23:06:54Z,2022-01-14T23:06:54Z,-250,195,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,fanduel,FanDuel,2022-01-14T23:08:06Z,2022-01-14T23:08:06Z,-244,200,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,wynnbet,WynnBET,2022-01-14T23:07:55Z,2022-01-14T23:07:55Z,-238,190,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,betrivers,BetRivers,2022-01-14T23:07:25Z,2022-01-14T23:07:25Z,-250,195,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,unibet,Unibet,2022-01-14T23:04:09Z,2022-01-14T23:04:09Z,-250,195,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,03558625730be30dca0b0a3c6a829ba3,2022-01-16T03:00:00Z,Giga Chikadze,Calvin Kattar,bovada,Bovada,2022-01-14T23:04:45Z,2022-01-14T23:04:45Z,-238,190,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
a7def4ca7bcf0c56a14a,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,entry,2022-01-14T23:15:00+00:00,2022-01-14 23:15:00+00:00,2022-01-15T23:15:00+00:00,10aabd6bdacd62ddc2617e3eab7a55a1,2022-01-16T01:45:00Z,Rogerio Bontorin,Brandon Royval,betfair,Betfair,2022-01-14T23:06:31Z,2022-01-14T23:06:31Z,146,-164,ae49e31abf26726a440b2bb528c53107ebc4155b5f2a8f378b1e8b726e193a64
